#space_1 ell_1 scale_1 space_2 ell_2 scale_2 covariance
0 0 0.285055 0 0 0.007493 5194.776
0 0 0.285055 0 0 0.016066 3087.442
0 0 0.285055 0 0 0.025663 5335.7
0 0 0.285055 0 0 0.035474 1438.683
0 0 0.285055 0 0 0.045364 -677.1048
0 0 0.285055 0 0 0.055298 565.2628
0 0 0.285055 0 0 0.065259 1367.988
0 0 0.285055 0 0 0.075226 179.4716
0 0 0.285055 0 0 0.0852 1548.379
0 0 0.285055 0 0 0.095179 505.535
0 0 0.285055 0 0 0.105167 651.3958
0 0 0.285055 0 0 0.115153 502.047
0 0 0.285055 0 0 0.125138 479.9579
0 0 0.285055 0 0 0.135129 245.3029
0 0 0.285055 0 0 0.145115 220.1948
0 0 0.285055 0 0 0.15511 132.6198
0 0 0.285055 0 0 0.165106 141.5307
0 0 0.285055 0 0 0.175099 342.0878
0 0 0.285055 0 0 0.185092 284.6465
0 0 0.285055 0 0 0.195086 94.33213
0 0 0.285055 0 0 0.205085 91.34278
0 0 0.285055 0 0 0.215079 131.7361
0 0 0.285055 0 0 0.225074 323.1427
0 0 0.285055 0 0 0.235071 282.276
0 0 0.285055 0 0 0.245068 143.9889
0 0 0.285055 0 0 0.255064 14.05091
0 0 0.285055 0 0 0.265062 151.5596
0 0 0.285055 0 0 0.275059 504.4779
0 0 0.285055 0 0 0.285055 1890.971
0 0 0.285055 0 0 0.295057 455.3181
0 0 0.285055 0 0 0.305058 150.8656
0 0 0.285055 0 0 0.315054 214.3617
0 0 0.285055 0 2 0.007493 -21445.29
0 0 0.285055 0 2 0.016066 2633.311
0 0 0.285055 0 2 0.025663 -771.0468
0 0 0.285055 0 2 0.035474 -1905.424
0 0 0.285055 0 2 0.045364 -1375.123
0 0 0.285055 0 2 0.055298 24.7898
0 0 0.285055 0 2 0.065259 -974.8806
0 0 0.285055 0 2 0.075226 -861.7326
0 0 0.285055 0 2 0.0852 72.95066
0 0 0.285055 0 2 0.095179 -306.5506
0 0 0.285055 0 2 0.105167 676.6648
0 0 0.285055 0 2 0.115153 77.35926
0 0 0.285055 0 2 0.125138 671.1162
0 0 0.285055 0 2 0.135129 -263.56
0 0 0.285055 0 2 0.145115 237.6522
0 0 0.285055 0 2 0.15511 -119.6287
0 0 0.285055 0 2 0.165106 -244.8912
0 0 0.285055 0 2 0.175099 -570.5731
0 0 0.285055 0 2 0.185092 -509.7118
0 0 0.285055 0 2 0.195086 -240.0541
0 0 0.285055 0 2 0.205085 152.5009
0 0 0.285055 0 2 0.215079 -33.41806
0 0 0.285055 0 2 0.225074 284.6889
0 0 0.285055 0 2 0.235071 -21.74768
0 0 0.285055 0 2 0.245068 -65.17524
0 0 0.285055 0 2 0.255064 11.20838
0 0 0.285055 0 2 0.265062 55.14334
0 0 0.285055 0 2 0.275059 50.90868
0 0 0.285055 0 2 0.285055 -548.0607
0 0 0.285055 0 2 0.295057 -26.30575
0 0 0.285055 0 2 0.305058 -71.42599
0 0 0.285055 0 2 0.315054 -36.45838
0 0 0.295057 0 0 0.007493 -3827.359
0 0 0.295057 0 0 0.016066 7911.209
0 0 0.295057 0 0 0.025663 1101.879
0 0 0.295057 0 0 0.035474 552.8454
0 0 0.295057 0 0 0.045364 901.2355
0 0 0.295057 0 0 0.055298 477.6416
0 0 0.295057 0 0 0.065259 559.5003
0 0 0.295057 0 0 0.075226 1543.874
0 0 0.295057 0 0 0.0852 1151.519
0 0 0.295057 0 0 0.095179 574.3694
0 0 0.295057 0 0 0.105167 760.9208
0 0 0.295057 0 0 0.115153 463.7164
0 0 0.295057 0 0 0.125138 339.0598
0 0 0.295057 0 0 0.135129 329.7501
0 0 0.295057 0 0 0.145115 620.6704
0 0 0.295057 0 0 0.15511 503.1297
0 0 0.295057 0 0 0.165106 155.6183
0 0 0.295057 0 0 0.175099 370.3968
0 0 0.295057 0 0 0.185092 309.0815
0 0 0.295057 0 0 0.195086 371.443
0 0 0.295057 0 0 0.205085 277.6814
0 0 0.295057 0 0 0.215079 253.9364
0 0 0.295057 0 0 0.225074 205.0805
0 0 0.295057 0 0 0.235071 390.0766
0 0 0.295057 0 0 0.245068 233.3368
0 0 0.295057 0 0 0.255064 115.6425
0 0 0.295057 0 0 0.265062 152.7842
0 0 0.295057 0 0 0.275059 295.3775
0 0 0.295057 0 0 0.285055 455.3181
0 0 0.295057 0 0 0.295057 1876.647
0 0 0.295057 0 0 0.305058 423.3939
0 0 0.295057 0 0 0.315054 201.2541
0 0 0.295057 0 2 0.007493 -4230.13
0 0 0.295057 0 2 0.016066 -3967.162
0 0 0.295057 0 2 0.025663 -5079.762
0 0 0.295057 0 2 0.035474 256.0323
0 0 0.295057 0 2 0.045364 -5.18588
0 0 0.295057 0 2 0.055298 1330.529
0 0 0.295057 0 2 0.065259 1431.164
0 0 0.295057 0 2 0.075226 2034.569
0 0 0.295057 0 2 0.0852 2301.046
0 0 0.295057 0 2 0.095179 433.0821
0 0 0.295057 0 2 0.105167 -279.1962
0 0 0.295057 0 2 0.115153 1129.079
0 0 0.295057 0 2 0.125138 255.1327
0 0 0.295057 0 2 0.135129 -539.8969
0 0 0.295057 0 2 0.145115 516.2251
0 0 0.295057 0 2 0.15511 544.0034
0 0 0.295057 0 2 0.165106 72.83934
0 0 0.295057 0 2 0.175099 129.1124
0 0 0.295057 0 2 0.185092 -202.7989
0 0 0.295057 0 2 0.195086 -148.5693
0 0 0.295057 0 2 0.205085 130.4012
0 0 0.295057 0 2 0.215079 146.3005
0 0 0.295057 0 2 0.225074 339.2288
0 0 0.295057 0 2 0.235071 -66.34632
0 0 0.295057 0 2 0.245068 -261.5733
0 0 0.295057 0 2 0.255064 -173.4542
0 0 0.295057 0 2 0.265062 191.029
0 0 0.295057 0 2 0.275059 -44.3938
0 0 0.295057 0 2 0.285055 213.8006
0 0 0.295057 0 2 0.295057 -326.5047
0 0 0.295057 0 2 0.305058 374.1933
0 0 0.295057 0 2 0.315054 93.69346
0 0 0.305058 0 0 0.007493 12.21428
0 0 0.305058 0 0 0.016066 -1719.324
0 0 0.305058 0 0 0.025663 3037.624
0 0 0.305058 0 0 0.035474 1002.367
0 0 0.305058 0 0 0.045364 -397.6621
0 0 0.305058 0 0 0.055298 129.7035
0 0 0.305058 0 0 0.065259 446.0171
0 0 0.305058 0 0 0.075226 355.9079
0 0 0.305058 0 0 0.0852 640.1108
0 0 0.305058 0 0 0.095179 215.7802
0 0 0.305058 0 0 0.105167 259.6008
0 0 0.305058 0 0 0.115153 468.3742
0 0 0.305058 0 0 0.125138 604.9537
0 0 0.305058 0 0 0.135129 409.3358
0 0 0.305058 0 0 0.145115 361.4128
0 0 0.305058 0 0 0.15511 468.6198
0 0 0.305058 0 0 0.165106 370.3953
0 0 0.305058 0 0 0.175099 344.826
0 0 0.305058 0 0 0.185092 395.4907
0 0 0.305058 0 0 0.195086 236.8012
0 0 0.305058 0 0 0.205085 246.2823
0 0 0.305058 0 0 0.215079 151.9609
0 0 0.305058 0 0 0.225074 232.9036
0 0 0.305058 0 0 0.235071 232.9834
0 0 0.305058 0 0 0.245068 331.5026
0 0 0.305058 0 0 0.255064 222.9781
0 0 0.305058 0 0 0.265062 109.3412
0 0 0.305058 0 0 0.275059 239.2872
0 0 0.305058 0 0 0.285055 150.8656
0 0 0.305058 0 0 0.295057 423.3939
0 0 0.305058 0 0 0.305058 1612.002
0 0 0.305058 0 0 0.315054 344.6786
0 0 0.305058 0 2 0.007493 -10925.55
0 0 0.305058 0 2 0.016066 16334.67
0 0 0.305058 0 2 0.025663 -4554.319
0 0 0.305058 0 2 0.035474 88.30737
0 0 0.305058 0 2 0.045364 -891.8279
0 0 0.305058 0 2 0.055298 -497.2305
0 0 0.305058 0 2 0.065259 -68.55062
0 0 0.305058 0 2 0.075226 942.9388
0 0 0.305058 0 2 0.0852 398.2645
0 0 0.305058 0 2 0.095179 -1088.472
0 0 0.305058 0 2 0.105167 -799.2416
0 0 0.305058 0 2 0.115153 -203.0068
0 0 0.305058 0 2 0.125138 -384.145
0 0 0.305058 0 2 0.135129 -546.5222
0 0 0.305058 0 2 0.145115 -135.0996
0 0 0.305058 0 2 0.15511 -32.06806
0 0 0.305058 0 2 0.165106 177.7172
0 0 0.305058 0 2 0.175099 -12.66681
0 0 0.305058 0 2 0.185092 -27.69981
0 0 0.305058 0 2 0.195086 178.8949
0 0 0.305058 0 2 0.205085 -91.10121
0 0 0.305058 0 2 0.215079 -116.8652
0 0 0.305058 0 2 0.225074 255.3488
0 0 0.305058 0 2 0.235071 -21.17166
0 0 0.305058 0 2 0.245068 9.09611
0 0 0.305058 0 2 0.255064 237.8314
0 0 0.305058 0 2 0.265062 196.5082
0 0 0.305058 0 2 0.275059 -74.05557
0 0 0.305058 0 2 0.285055 42.11121
0 0 0.305058 0 2 0.295057 -83.24308
0 0 0.305058 0 2 0.305058 -513.2214
0 0 0.305058 0 2 0.315054 157.0494
0 0 0.315054 0 0 0.007493 -5755.724
0 0 0.315054 0 0 0.016066 -2741.563
0 0 0.315054 0 0 0.025663 999.0271
0 0 0.315054 0 0 0.035474 1040.167
0 0 0.315054 0 0 0.045364 1311.66
0 0 0.315054 0 0 0.055298 818.8427
0 0 0.315054 0 0 0.065259 588.575
0 0 0.315054 0 0 0.075226 -520.2661
0 0 0.315054 0 0 0.0852 495.9752
0 0 0.315054 0 0 0.095179 182.5079
0 0 0.315054 0 0 0.105167 -111.7557
0 0 0.315054 0 0 0.115153 331.2398
0 0 0.315054 0 0 0.125138 296.4701
0 0 0.315054 0 0 0.135129 463.4939
0 0 0.315054 0 0 0.145115 415.4028
0 0 0.315054 0 0 0.15511 148.2788
0 0 0.315054 0 0 0.165106 140.9894
0 0 0.315054 0 0 0.175099 332.4895
0 0 0.315054 0 0 0.185092 327.7622
0 0 0.315054 0 0 0.195086 276.4365
0 0 0.315054 0 0 0.205085 295.7385
0 0 0.315054 0 0 0.215079 160.5931
0 0 0.315054 0 0 0.225074 283.6251
0 0 0.315054 0 0 0.235071 155.8775
0 0 0.315054 0 0 0.245068 167.2829
0 0 0.315054 0 0 0.255064 227.5288
0 0 0.315054 0 0 0.265062 214.8586
0 0 0.315054 0 0 0.275059 250.3183
0 0 0.315054 0 0 0.285055 214.3617
0 0 0.315054 0 0 0.295057 201.2541
0 0 0.315054 0 0 0.305058 344.6786
0 0 0.315054 0 0 0.315054 1634.307
0 0 0.315054 0 2 0.007493 -15076.54
0 0 0.315054 0 2 0.016066 -6955.885
0 0 0.315054 0 2 0.025663 -5823.932
0 0 0.315054 0 2 0.035474 80.61473
0 0 0.315054 0 2 0.045364 540.6307
0 0 0.315054 0 2 0.055298 -77.91686
0 0 0.315054 0 2 0.065259 -597.7995
0 0 0.315054 0 2 0.075226 -834.0704
0 0 0.315054 0 2 0.0852 -889.2951
0 0 0.315054 0 2 0.095179 -216.2632
0 0 0.315054 0 2 0.105167 158.8236
0 0 0.315054 0 2 0.115153 271.8366
0 0 0.315054 0 2 0.125138 825.4056
0 0 0.315054 0 2 0.135129 -299.0165
0 0 0.315054 0 2 0.145115 558.2273
0 0 0.315054 0 2 0.15511 42.97856
0 0 0.315054 0 2 0.165106 -231.9991
0 0 0.315054 0 2 0.175099 -67.88186
0 0 0.315054 0 2 0.185092 -30.36388
0 0 0.315054 0 2 0.195086 12.46469
0 0 0.315054 0 2 0.205085 20.76663
0 0 0.315054 0 2 0.215079 -146.7094
0 0 0.315054 0 2 0.225074 -382.449
0 0 0.315054 0 2 0.235071 -103.0601
0 0 0.315054 0 2 0.245068 -162.8678
0 0 0.315054 0 2 0.255064 -275.0275
0 0 0.315054 0 2 0.265062 -75.55532
0 0 0.315054 0 2 0.275059 -174.7594
0 0 0.315054 0 2 0.285055 45.96484
0 0 0.315054 0 2 0.295057 37.87459
0 0 0.315054 0 2 0.305058 -47.67801
0 0 0.315054 0 2 0.315054 -363.3971
0 2 0.007493 0 0 0.007493 -8073254.0
0 2 0.007493 0 0 0.016066 -481991.1
0 2 0.007493 0 0 0.025663 -846917.5
0 2 0.007493 0 0 0.035474 -355794.4
0 2 0.007493 0 0 0.045364 -49352.25
0 2 0.007493 0 0 0.055298 -81115.56
0 2 0.007493 0 0 0.065259 99307.47
0 2 0.007493 0 0 0.075226 -118362.8
0 2 0.007493 0 0 0.0852 -172296.1
0 2 0.007493 0 0 0.095179 -59064.99
0 2 0.007493 0 0 0.105167 -44118.88
0 2 0.007493 0 0 0.115153 62332.64
0 2 0.007493 0 0 0.125138 11781.27
0 2 0.007493 0 0 0.135129 -75906.56
0 2 0.007493 0 0 0.145115 -30566.9
0 2 0.007493 0 0 0.15511 -72929.93
0 2 0.007493 0 0 0.165106 -40686.17
0 2 0.007493 0 0 0.175099 -81026.8
0 2 0.007493 0 0 0.185092 -2876.02
0 2 0.007493 0 0 0.195086 -14594.01
0 2 0.007493 0 0 0.205085 4136.254
0 2 0.007493 0 0 0.215079 6200.418
0 2 0.007493 0 0 0.225074 -884.3997
0 2 0.007493 0 0 0.235071 -28809.63
0 2 0.007493 0 0 0.245068 -29817.33
0 2 0.007493 0 0 0.255064 -8444.882
0 2 0.007493 0 0 0.265062 59.78402
0 2 0.007493 0 0 0.275059 -29772.8
0 2 0.007493 0 0 0.285055 -21445.29
0 2 0.007493 0 0 0.295057 -4230.13
0 2 0.007493 0 0 0.305058 -10925.55
0 2 0.007493 0 0 0.315054 -15076.54
0 2 0.007493 0 2 0.007493 122971800.0
0 2 0.007493 0 2 0.016066 13760060.0
0 2 0.007493 0 2 0.025663 1093105.0
0 2 0.007493 0 2 0.035474 -518120.3
0 2 0.007493 0 2 0.045364 -121437.0
0 2 0.007493 0 2 0.055298 297278.1
0 2 0.007493 0 2 0.065259 -199253.8
0 2 0.007493 0 2 0.075226 591262.5
0 2 0.007493 0 2 0.0852 -130760.5
0 2 0.007493 0 2 0.095179 -160952.2
0 2 0.007493 0 2 0.105167 120041.9
0 2 0.007493 0 2 0.115153 22977.54
0 2 0.007493 0 2 0.125138 -85201.48
0 2 0.007493 0 2 0.135129 32516.51
0 2 0.007493 0 2 0.145115 -50646.66
0 2 0.007493 0 2 0.15511 86782.53
0 2 0.007493 0 2 0.165106 -3121.379
0 2 0.007493 0 2 0.175099 -101282.3
0 2 0.007493 0 2 0.185092 -75105.03
0 2 0.007493 0 2 0.195086 15784.75
0 2 0.007493 0 2 0.205085 -22041.37
0 2 0.007493 0 2 0.215079 58090.53
0 2 0.007493 0 2 0.225074 -9645.264
0 2 0.007493 0 2 0.235071 -27537.13
0 2 0.007493 0 2 0.245068 -26162.1
0 2 0.007493 0 2 0.255064 77768.3
0 2 0.007493 0 2 0.265062 55057.0
0 2 0.007493 0 2 0.275059 -18385.97
0 2 0.007493 0 2 0.285055 -62862.34
0 2 0.007493 0 2 0.295057 -6783.28
0 2 0.007493 0 2 0.305058 22795.24
0 2 0.007493 0 2 0.315054 -582.5582
0 2 0.016066 0 0 0.007493 13524570.0
0 2 0.016066 0 0 0.016066 -4269229.0
0 2 0.016066 0 0 0.025663 -444568.6
0 2 0.016066 0 0 0.035474 -316621.9
0 2 0.016066 0 0 0.045364 -307925.3
0 2 0.016066 0 0 0.055298 124577.2
0 2 0.016066 0 0 0.065259 55309.9
0 2 0.016066 0 0 0.075226 -145309.2
0 2 0.016066 0 0 0.0852 25499.47
0 2 0.016066 0 0 0.095179 42071.99
0 2 0.016066 0 0 0.105167 91592.63
0 2 0.016066 0 0 0.115153 61331.6
0 2 0.016066 0 0 0.125138 -24506.77
0 2 0.016066 0 0 0.135129 -13712.77
0 2 0.016066 0 0 0.145115 -9963.759
0 2 0.016066 0 0 0.15511 -16030.45
0 2 0.016066 0 0 0.165106 -29686.2
0 2 0.016066 0 0 0.175099 -40207.69
0 2 0.016066 0 0 0.185092 -12135.09
0 2 0.016066 0 0 0.195086 7976.001
0 2 0.016066 0 0 0.205085 10600.99
0 2 0.016066 0 0 0.215079 11875.09
0 2 0.016066 0 0 0.225074 -16571.59
0 2 0.016066 0 0 0.235071 -14541.47
0 2 0.016066 0 0 0.245068 -6914.289
0 2 0.016066 0 0 0.255064 3331.537
0 2 0.016066 0 0 0.265062 -13847.22
0 2 0.016066 0 0 0.275059 -7361.36
0 2 0.016066 0 0 0.285055 2633.311
0 2 0.016066 0 0 0.295057 -3967.162
0 2 0.016066 0 0 0.305058 16334.67
0 2 0.016066 0 0 0.315054 -6955.885
0 2 0.016066 0 2 0.007493 13760060.0
0 2 0.016066 0 2 0.016066 50245680.0
0 2 0.016066 0 2 0.025663 7243243.0
0 2 0.016066 0 2 0.035474 965921.1
0 2 0.016066 0 2 0.045364 -70847.5
0 2 0.016066 0 2 0.055298 -133812.2
0 2 0.016066 0 2 0.065259 -293721.2
0 2 0.016066 0 2 0.075226 -73092.31
0 2 0.016066 0 2 0.0852 6340.825
0 2 0.016066 0 2 0.095179 131258.7
0 2 0.016066 0 2 0.105167 -8716.824
0 2 0.016066 0 2 0.115153 110166.4
0 2 0.016066 0 2 0.125138 -23145.64
0 2 0.016066 0 2 0.135129 91277.47
0 2 0.016066 0 2 0.145115 50413.36
0 2 0.016066 0 2 0.15511 -7939.05
0 2 0.016066 0 2 0.165106 52702.53
0 2 0.016066 0 2 0.175099 -82454.15
0 2 0.016066 0 2 0.185092 -47473.32
0 2 0.016066 0 2 0.195086 7027.022
0 2 0.016066 0 2 0.205085 -34792.86
0 2 0.016066 0 2 0.215079 -34057.01
0 2 0.016066 0 2 0.225074 -63403.18
0 2 0.016066 0 2 0.235071 -11777.33
0 2 0.016066 0 2 0.245068 -40170.49
0 2 0.016066 0 2 0.255064 20864.75
0 2 0.016066 0 2 0.265062 8541.33
0 2 0.016066 0 2 0.275059 -11440.82
0 2 0.016066 0 2 0.285055 -14363.33
0 2 0.016066 0 2 0.295057 -11374.49
0 2 0.016066 0 2 0.305058 -3805.371
0 2 0.016066 0 2 0.315054 -5980.351
0 2 0.025663 0 0 0.007493 2387817.0
0 2 0.025663 0 0 0.016066 2336276.0
0 2 0.025663 0 0 0.025663 -1946412.0
0 2 0.025663 0 0 0.035474 279814.9
0 2 0.025663 0 0 0.045364 178611.5
0 2 0.025663 0 0 0.055298 -46017.65
0 2 0.025663 0 0 0.065259 31435.93
0 2 0.025663 0 0 0.075226 -95849.75
0 2 0.025663 0 0 0.0852 10202.88
0 2 0.025663 0 0 0.095179 -3313.609
0 2 0.025663 0 0 0.105167 3177.916
0 2 0.025663 0 0 0.115153 11250.55
0 2 0.025663 0 0 0.125138 12020.53
0 2 0.025663 0 0 0.135129 16312.46
0 2 0.025663 0 0 0.145115 25245.98
0 2 0.025663 0 0 0.15511 -7443.274
0 2 0.025663 0 0 0.165106 -216.9306
0 2 0.025663 0 0 0.175099 -17006.59
0 2 0.025663 0 0 0.185092 -612.3289
0 2 0.025663 0 0 0.195086 4995.579
0 2 0.025663 0 0 0.205085 10795.59
0 2 0.025663 0 0 0.215079 2659.942
0 2 0.025663 0 0 0.225074 5455.453
0 2 0.025663 0 0 0.235071 1638.791
0 2 0.025663 0 0 0.245068 86.94841
0 2 0.025663 0 0 0.255064 -4124.624
0 2 0.025663 0 0 0.265062 -11626.32
0 2 0.025663 0 0 0.275059 4992.401
0 2 0.025663 0 0 0.285055 -771.0468
0 2 0.025663 0 0 0.295057 -5079.762
0 2 0.025663 0 0 0.305058 -4554.319
0 2 0.025663 0 0 0.315054 -5823.932
0 2 0.025663 0 2 0.007493 1093105.0
0 2 0.025663 0 2 0.016066 7243243.0
0 2 0.025663 0 2 0.025663 20008270.0
0 2 0.025663 0 2 0.035474 2384206.0
0 2 0.025663 0 2 0.045364 332242.0
0 2 0.025663 0 2 0.055298 73758.13
0 2 0.025663 0 2 0.065259 -262175.0
0 2 0.025663 0 2 0.075226 -67424.87
0 2 0.025663 0 2 0.0852 -69661.0
0 2 0.025663 0 2 0.095179 68617.87
0 2 0.025663 0 2 0.105167 -28794.45
0 2 0.025663 0 2 0.115153 -18770.76
0 2 0.025663 0 2 0.125138 -67160.62
0 2 0.025663 0 2 0.135129 611.4106
0 2 0.025663 0 2 0.145115 7537.143
0 2 0.025663 0 2 0.15511 46721.99
0 2 0.025663 0 2 0.165106 40266.91
0 2 0.025663 0 2 0.175099 -39392.31
0 2 0.025663 0 2 0.185092 -1940.918
0 2 0.025663 0 2 0.195086 -14534.37
0 2 0.025663 0 2 0.205085 -32311.65
0 2 0.025663 0 2 0.215079 -41164.14
0 2 0.025663 0 2 0.225074 8418.871
0 2 0.025663 0 2 0.235071 -49437.68
0 2 0.025663 0 2 0.245068 -58991.7
0 2 0.025663 0 2 0.255064 9135.157
0 2 0.025663 0 2 0.265062 -11057.52
0 2 0.025663 0 2 0.275059 -39594.75
0 2 0.025663 0 2 0.285055 -19653.6
0 2 0.025663 0 2 0.295057 -22576.09
0 2 0.025663 0 2 0.305058 -4972.155
0 2 0.025663 0 2 0.315054 5401.064
0 2 0.035474 0 0 0.007493 665152.5
0 2 0.035474 0 0 0.016066 675039.4
0 2 0.035474 0 0 0.025663 657129.1
0 2 0.035474 0 0 0.035474 -365972.8
0 2 0.035474 0 0 0.045364 89251.19
0 2 0.035474 0 0 0.055298 61882.99
0 2 0.035474 0 0 0.065259 -2778.683
0 2 0.035474 0 0 0.075226 41501.96
0 2 0.035474 0 0 0.0852 22816.27
0 2 0.035474 0 0 0.095179 11345.92
0 2 0.035474 0 0 0.105167 4675.224
0 2 0.035474 0 0 0.115153 -12447.39
0 2 0.035474 0 0 0.125138 24087.65
0 2 0.035474 0 0 0.135129 16219.34
0 2 0.035474 0 0 0.145115 9680.629
0 2 0.035474 0 0 0.15511 7364.587
0 2 0.035474 0 0 0.165106 -4169.239
0 2 0.035474 0 0 0.175099 -6972.73
0 2 0.035474 0 0 0.185092 -1740.764
0 2 0.035474 0 0 0.195086 5052.389
0 2 0.035474 0 0 0.205085 12059.68
0 2 0.035474 0 0 0.215079 5364.15
0 2 0.035474 0 0 0.225074 212.9642
0 2 0.035474 0 0 0.235071 -6516.689
0 2 0.035474 0 0 0.245068 8141.836
0 2 0.035474 0 0 0.255064 1760.169
0 2 0.035474 0 0 0.265062 -11856.9
0 2 0.035474 0 0 0.275059 3772.179
0 2 0.035474 0 0 0.285055 -1905.424
0 2 0.035474 0 0 0.295057 256.0323
0 2 0.035474 0 0 0.305058 88.30737
0 2 0.035474 0 0 0.315054 80.61473
0 2 0.035474 0 2 0.007493 -518120.3
0 2 0.035474 0 2 0.016066 965921.1
0 2 0.035474 0 2 0.025663 2384206.0
0 2 0.035474 0 2 0.035474 6941808.0
0 2 0.035474 0 2 0.045364 1055999.0
0 2 0.035474 0 2 0.055298 -7617.289
0 2 0.035474 0 2 0.065259 -45162.68
0 2 0.035474 0 2 0.075226 -13180.64
0 2 0.035474 0 2 0.0852 -16680.8
0 2 0.035474 0 2 0.095179 86464.6
0 2 0.035474 0 2 0.105167 -49374.31
0 2 0.035474 0 2 0.115153 -20941.23
0 2 0.035474 0 2 0.125138 -3925.768
0 2 0.035474 0 2 0.135129 -8941.858
0 2 0.035474 0 2 0.145115 33819.16
0 2 0.035474 0 2 0.15511 11804.99
0 2 0.035474 0 2 0.165106 44965.88
0 2 0.035474 0 2 0.175099 16129.69
0 2 0.035474 0 2 0.185092 6297.255
0 2 0.035474 0 2 0.195086 -13973.22
0 2 0.035474 0 2 0.205085 -6154.111
0 2 0.035474 0 2 0.215079 -1951.589
0 2 0.035474 0 2 0.225074 15866.73
0 2 0.035474 0 2 0.235071 873.8621
0 2 0.035474 0 2 0.245068 -14291.78
0 2 0.035474 0 2 0.255064 10299.6
0 2 0.035474 0 2 0.265062 15574.71
0 2 0.035474 0 2 0.275059 -17470.51
0 2 0.035474 0 2 0.285055 -2702.058
0 2 0.035474 0 2 0.295057 3208.582
0 2 0.035474 0 2 0.305058 1401.867
0 2 0.035474 0 2 0.315054 -6844.356
0 2 0.045364 0 0 0.007493 -957193.7
0 2 0.045364 0 0 0.016066 165111.6
0 2 0.045364 0 0 0.025663 -8679.689
0 2 0.045364 0 0 0.035474 227607.4
0 2 0.045364 0 0 0.045364 -221208.1
0 2 0.045364 0 0 0.055298 23036.53
0 2 0.045364 0 0 0.065259 -24847.6
0 2 0.045364 0 0 0.075226 -15349.27
0 2 0.045364 0 0 0.0852 -11594.53
0 2 0.045364 0 0 0.095179 -24498.64
0 2 0.045364 0 0 0.105167 -15122.67
0 2 0.045364 0 0 0.115153 -6408.614
0 2 0.045364 0 0 0.125138 -1299.831
0 2 0.045364 0 0 0.135129 -11254.47
0 2 0.045364 0 0 0.145115 2606.778
0 2 0.045364 0 0 0.15511 7137.664
0 2 0.045364 0 0 0.165106 -13648.38
0 2 0.045364 0 0 0.175099 -6191.268
0 2 0.045364 0 0 0.185092 1669.192
0 2 0.045364 0 0 0.195086 -930.0284
0 2 0.045364 0 0 0.205085 1945.992
0 2 0.045364 0 0 0.215079 -5661.991
0 2 0.045364 0 0 0.225074 1108.486
0 2 0.045364 0 0 0.235071 -996.5984
0 2 0.045364 0 0 0.245068 -1776.219
0 2 0.045364 0 0 0.255064 -2936.713
0 2 0.045364 0 0 0.265062 -3161.289
0 2 0.045364 0 0 0.275059 -620.9654
0 2 0.045364 0 0 0.285055 -1375.123
0 2 0.045364 0 0 0.295057 -5.18588
0 2 0.045364 0 0 0.305058 -891.8279
0 2 0.045364 0 0 0.315054 540.6307
0 2 0.045364 0 2 0.007493 -121437.0
0 2 0.045364 0 2 0.016066 -70847.5
0 2 0.045364 0 2 0.025663 332242.0
0 2 0.045364 0 2 0.035474 1055999.0
0 2 0.045364 0 2 0.045364 3118934.0
0 2 0.045364 0 2 0.055298 646754.6
0 2 0.045364 0 2 0.065259 27708.58
0 2 0.045364 0 2 0.075226 -36372.43
0 2 0.045364 0 2 0.0852 -31565.88
0 2 0.045364 0 2 0.095179 36855.05
0 2 0.045364 0 2 0.105167 4645.394
0 2 0.045364 0 2 0.115153 3311.597
0 2 0.045364 0 2 0.125138 45520.47
0 2 0.045364 0 2 0.135129 23984.25
0 2 0.045364 0 2 0.145115 -213.4064
0 2 0.045364 0 2 0.15511 -8857.504
0 2 0.045364 0 2 0.165106 -7112.814
0 2 0.045364 0 2 0.175099 -5440.498
0 2 0.045364 0 2 0.185092 -2589.694
0 2 0.045364 0 2 0.195086 11078.14
0 2 0.045364 0 2 0.205085 6222.659
0 2 0.045364 0 2 0.215079 15576.09
0 2 0.045364 0 2 0.225074 18160.57
0 2 0.045364 0 2 0.235071 -624.5101
0 2 0.045364 0 2 0.245068 -6615.104
0 2 0.045364 0 2 0.255064 -10614.06
0 2 0.045364 0 2 0.265062 10779.09
0 2 0.045364 0 2 0.275059 -4540.374
0 2 0.045364 0 2 0.285055 8312.442
0 2 0.045364 0 2 0.295057 4935.619
0 2 0.045364 0 2 0.305058 -1166.166
0 2 0.045364 0 2 0.315054 3548.343
0 2 0.055298 0 0 0.007493 -405917.7
0 2 0.055298 0 0 0.016066 210324.2
0 2 0.055298 0 0 0.025663 1744.9
0 2 0.055298 0 0 0.035474 69609.56
0 2 0.055298 0 0 0.045364 62732.84
0 2 0.055298 0 0 0.055298 -114290.8
0 2 0.055298 0 0 0.065259 34589.24
0 2 0.055298 0 0 0.075226 -6407.359
0 2 0.055298 0 0 0.0852 6292.051
0 2 0.055298 0 0 0.095179 -3292.762
0 2 0.055298 0 0 0.105167 -17873.13
0 2 0.055298 0 0 0.115153 4453.925
0 2 0.055298 0 0 0.125138 -1755.51
0 2 0.055298 0 0 0.135129 -5738.36
0 2 0.055298 0 0 0.145115 -4193.583
0 2 0.055298 0 0 0.15511 -4302.779
0 2 0.055298 0 0 0.165106 -87.21638
0 2 0.055298 0 0 0.175099 4244.89
0 2 0.055298 0 0 0.185092 216.2211
